ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
3435,2024-08-05T00:00:00Z,Correctivo,Malo,Regular,4731611,Queja_usuario,Comentario_sobre_el_mantenimiento_3435
3436,2023-12-12T00:00:00Z,Correctivo,Regular,Regular,7883908,Queja_usuario,Comentario_sobre_el_mantenimiento_3436
3437,2024-10-03T00:00:00Z,Preventivo,Regular,Regular,35107,Preventivo,Comentario_sobre_el_mantenimiento_3437
3438,2024-01-28T00:00:00Z,Preventivo,Regular,Regular,52945,Queja_usuario,Comentario_sobre_el_mantenimiento_3438
3439,2024-06-30T00:00:00Z,Preventivo,Bueno,Regular,5239208,Queja_usuario,Comentario_sobre_el_mantenimiento_3439
3440,2024-03-18T00:00:00Z,Preventivo,Malo,Regular,34768,Preventivo,Comentario_sobre_el_mantenimiento_3440
3441,2024-08-27T00:00:00Z,Preventivo,Malo,Regular,5599841,Queja_usuario,Comentario_sobre_el_mantenimiento_3441
3442,2024-05-01T00:00:00Z,Emergencia,Malo,Regular,33605,Queja_usuario,Comentario_sobre_el_mantenimiento_3442
3443,2024-05-09T00:00:00Z,Correctivo,Bueno,Malo,7126161,Queja_usuario,Comentario_sobre_el_mantenimiento_3443
3444,2023-12-08T00:00:00Z,Emergencia,Bueno,Bueno,33300,Queja_usuario,Comentario_sobre_el_mantenimiento_3444
3445,2024-04-29T00:00:00Z,Preventivo,Bueno,Regular,35233,Queja_usuario,Comentario_sobre_el_mantenimiento_3445
3446,2024-10-07T00:00:00Z,Correctivo,Regular,Bueno,58323,Queja_usuario,Comentario_sobre_el_mantenimiento_3446
3447,2024-10-07T00:00:00Z,Correctivo,Regular,Bueno,21754,Queja_usuario,Comentario_sobre_el_mantenimiento_3447
3448,2024-02-08T00:00:00Z,Correctivo,Bueno,Regular,21172,Preventivo,Comentario_sobre_el_mantenimiento_3448
3449,2023-10-18T00:00:00Z,Correctivo,Bueno,Bueno,9388302,Preventivo,Comentario_sobre_el_mantenimiento_3449
3450,2024-05-12T00:00:00Z,Preventivo,Bueno,Bueno,32690,Preventivo,Comentario_sobre_el_mantenimiento_3450
3451,2024-06-06T00:00:00Z,Emergencia,Malo,Regular,33325,Queja_usuario,Comentario_sobre_el_mantenimiento_3451
3452,2024-07-27T00:00:00Z,Correctivo,Bueno,Malo,7802460,Preventivo,Comentario_sobre_el_mantenimiento_3452
3453,2024-03-19T00:00:00Z,Preventivo,Bueno,Regular,9180977,Queja_usuario,Comentario_sobre_el_mantenimiento_3453
3454,2023-10-17T00:00:00Z,Emergencia,Malo,Regular,25588,Preventivo,Comentario_sobre_el_mantenimiento_3454
3455,2024-07-23T00:00:00Z,Correctivo,Regular,Regular,20318,Preventivo,Comentario_sobre_el_mantenimiento_3455
3456,2023-12-12T00:00:00Z,Preventivo,Malo,Regular,9494949,Queja_usuario,Comentario_sobre_el_mantenimiento_3456
3457,2024-06-29T00:00:00Z,Correctivo,Bueno,Regular,9052567,Preventivo,Comentario_sobre_el_mantenimiento_3457
3458,2024-07-02T00:00:00Z,Emergencia,Regular,Regular,7130051,Preventivo,Comentario_sobre_el_mantenimiento_3458
3459,2024-05-12T00:00:00Z,Correctivo,Regular,Malo,9424829,Queja_usuario,Comentario_sobre_el_mantenimiento_3459
3460,2024-07-30T00:00:00Z,Correctivo,Malo,Malo,7816222,Preventivo,Comentario_sobre_el_mantenimiento_3460
3461,2023-11-16T00:00:00Z,Emergencia,Bueno,Malo,7930212,Queja_usuario,Comentario_sobre_el_mantenimiento_3461
3462,2024-02-04T00:00:00Z,Correctivo,Regular,Bueno,9424674,Queja_usuario,Comentario_sobre_el_mantenimiento_3462
3463,2023-10-31T00:00:00Z,Preventivo,Bueno,Regular,4738618,Queja_usuario,Comentario_sobre_el_mantenimiento_3463
3464,2024-09-25T00:00:00Z,Emergencia,Malo,Regular,33882,Queja_usuario,Comentario_sobre_el_mantenimiento_3464
3465,2024-08-15T00:00:00Z,Preventivo,Malo,Malo,9050331,Queja_usuario,Comentario_sobre_el_mantenimiento_3465
3466,2024-03-22T00:00:00Z,Preventivo,Bueno,Malo,19360,Queja_usuario,Comentario_sobre_el_mantenimiento_3466
3467,2024-07-08T00:00:00Z,Correctivo,Bueno,Malo,5658978,Queja_usuario,Comentario_sobre_el_mantenimiento_3467
3468,2024-03-29T00:00:00Z,Emergencia,Bueno,Regular,4985684,Queja_usuario,Comentario_sobre_el_mantenimiento_3468
3469,2023-10-23T00:00:00Z,Emergencia,Bueno,Bueno,9446277,Queja_usuario,Comentario_sobre_el_mantenimiento_3469
3470,2023-11-02T00:00:00Z,Correctivo,Malo,Malo,5195573,Preventivo,Comentario_sobre_el_mantenimiento_3470
3471,2024-06-13T00:00:00Z,Correctivo,Bueno,Malo,3558527,Preventivo,Comentario_sobre_el_mantenimiento_3471
3472,2024-10-09T00:00:00Z,Emergencia,Bueno,Bueno,6878909,Preventivo,Comentario_sobre_el_mantenimiento_3472
3473,2023-12-01T00:00:00Z,Correctivo,Bueno,Bueno,58302,Queja_usuario,Comentario_sobre_el_mantenimiento_3473
3474,2024-08-14T00:00:00Z,Preventivo,Regular,Bueno,8804609,Preventivo,Comentario_sobre_el_mantenimiento_3474
3475,2024-05-04T00:00:00Z,Preventivo,Malo,Malo,6761325,Queja_usuario,Comentario_sobre_el_mantenimiento_3475
3476,2024-07-21T00:00:00Z,Correctivo,Regular,Regular,9497683,Preventivo,Comentario_sobre_el_mantenimiento_3476
3477,2024-01-13T00:00:00Z,Correctivo,Bueno,Regular,19859,Preventivo,Comentario_sobre_el_mantenimiento_3477
3478,2024-07-27T00:00:00Z,Preventivo,Regular,Bueno,7248129,Preventivo,Comentario_sobre_el_mantenimiento_3478
3479,2023-11-10T00:00:00Z,Correctivo,Regular,Malo,20619,Queja_usuario,Comentario_sobre_el_mantenimiento_3479
3480,2024-05-19T00:00:00Z,Emergencia,Malo,Bueno,21865,Preventivo,Comentario_sobre_el_mantenimiento_3480
3481,2024-02-26T00:00:00Z,Preventivo,Bueno,Regular,7839935,Preventivo,Comentario_sobre_el_mantenimiento_3481
3482,2024-01-24T00:00:00Z,Preventivo,Regular,Malo,34090,Queja_usuario,Comentario_sobre_el_mantenimiento_3482
3483,2024-11-10T00:00:00Z,Emergencia,Malo,Malo,20243,Preventivo,Comentario_sobre_el_mantenimiento_3483
3484,2024-06-09T00:00:00Z,Emergencia,Bueno,Bueno,7887285,Queja_usuario,Comentario_sobre_el_mantenimiento_3484
3485,2024-05-04T00:00:00Z,Correctivo,Bueno,Bueno,9290998,Queja_usuario,Comentario_sobre_el_mantenimiento_3485
3486,2024-05-03T00:00:00Z,Correctivo,Malo,Regular,5211205,Queja_usuario,Comentario_sobre_el_mantenimiento_3486
3487,2024-09-27T00:00:00Z,Correctivo,Regular,Malo,5173930,Preventivo,
3488,2024-09-27T00:00:00Z,Correctivo,Regular,Malo,5178821,Preventivo,Comentario_sobre_el_mantenimiento_3488
3489,2024-04-26T00:00:00Z,Correctivo,Malo,Bueno,9220321,Queja_usuario,Comentario_sobre_el_mantenimiento_3489
3490,2024-01-06T00:00:00Z,Preventivo,Regular,Malo,5178809,Queja_usuario,Comentario_sobre_el_mantenimiento_3490
3491,2024-10-11T00:00:00Z,Correctivo,Malo,Bueno,22155,Preventivo,Comentario_sobre_el_mantenimiento_3491
3492,2023-10-25T00:00:00Z,Correctivo,Malo,Malo,18750,Preventivo,Comentario_sobre_el_mantenimiento_3492
3493,2024-09-27T00:00:00Z,Correctivo,Regular,Bueno,9184868,Preventivo,Comentario_sobre_el_mantenimiento_3493
3494,2024-02-14T00:00:00Z,Preventivo,Bueno,Malo,9288483,Preventivo,Comentario_sobre_el_mantenimiento_3494
3495,2023-11-24T00:00:00Z,Emergencia,Bueno,Malo,5492808,Preventivo,Comentario_sobre_el_mantenimiento_3495
3496,2024-08-24T00:00:00Z,Emergencia,Bueno,Bueno,7245985,Preventivo,Comentario_sobre_el_mantenimiento_3496
3497,2023-11-20T00:00:00Z,Emergencia,Bueno,Bueno,22011,Queja_usuario,Comentario_sobre_el_mantenimiento_3497
3498,2024-01-08T00:00:00Z,Preventivo,Regular,Regular,4750007,Queja_usuario,Comentario_sobre_el_mantenimiento_3498
3499,2024-02-25T00:00:00Z,Emergencia,Bueno,Regular,4985685,Preventivo,Comentario_sobre_el_mantenimiento_3499
3500,2023-12-16T00:00:00Z,Correctivo,Bueno,Malo,21430,Preventivo,Comentario_sobre_el_mantenimiento_3500
3501,2024-01-10T00:00:00Z,Correctivo,Bueno,Malo,59272,Preventivo,Comentario_sobre_el_mantenimiento_3501
3502,2024-03-10T00:00:00Z,Preventivo,Bueno,Bueno,58024,Queja_usuario,Comentario_sobre_el_mantenimiento_3502
3503,2024-04-17T00:00:00Z,Correctivo,Regular,Bueno,5231453,Preventivo,Comentario_sobre_el_mantenimiento_3503
3504,2024-05-07T00:00:00Z,Preventivo,Malo,Bueno,19743,Preventivo,Comentario_sobre_el_mantenimiento_3504
3505,2024-01-30T00:00:00Z,Preventivo,Malo,Regular,3567944,Queja_usuario,Comentario_sobre_el_mantenimiento_3505
3506,2024-03-01T00:00:00Z,Emergencia,Bueno,Regular,21246,Preventivo,Comentario_sobre_el_mantenimiento_3506
3507,2024-09-17T00:00:00Z,Preventivo,Bueno,Regular,7898707,Queja_usuario,Comentario_sobre_el_mantenimiento_3507
3508,2023-10-29T00:00:00Z,Preventivo,Malo,Regular,33918,Queja_usuario,Comentario_sobre_el_mantenimiento_3508
3509,2024-09-24T00:00:00Z,Emergencia,Bueno,Bueno,59120,Preventivo,Comentario_sobre_el_mantenimiento_3509
3510,2023-12-07T00:00:00Z,Emergencia,Regular,Regular,7021673,Queja_usuario,Comentario_sobre_el_mantenimiento_3510
3511,2024-06-26T00:00:00Z,Preventivo,Malo,Bueno,34090,Queja_usuario,Comentario_sobre_el_mantenimiento_3511
3512,2023-11-19T00:00:00Z,Preventivo,Malo,Regular,24923,Queja_usuario,Comentario_sobre_el_mantenimiento_3512
3513,2024-01-03T00:00:00Z,Emergencia,Bueno,Malo,59038,Preventivo,Comentario_sobre_el_mantenimiento_3513
3514,2024-05-07T00:00:00Z,Preventivo,Bueno,Malo,7853108,Preventivo,Comentario_sobre_el_mantenimiento_3514
3515,2024-09-15T00:00:00Z,Correctivo,Malo,Bueno,4738618,Queja_usuario,Comentario_sobre_el_mantenimiento_3515
3516,2023-09-12T00:00:00Z,Preventivo,Bueno,Malo,7928065,Preventivo,Comentario_sobre_el_mantenimiento_3516
3517,2024-10-09T00:00:00Z,Emergencia,Malo,Bueno,5241129,Preventivo,Comentario_sobre_el_mantenimiento_3517
3518,2024-04-21T00:00:00Z,Emergencia,Regular,Bueno,58732,Preventivo,Comentario_sobre_el_mantenimiento_3518
3519,2023-10-29T00:00:00Z,Emergencia,Bueno,Bueno,4960332,Preventivo,Comentario_sobre_el_mantenimiento_3519
3520,2024-01-04T00:00:00Z,Correctivo,Regular,Regular,4987787,Preventivo,Comentario_sobre_el_mantenimiento_3520
3521,2023-12-30T00:00:00Z,Preventivo,Malo,Malo,5263827,Queja_usuario,Comentario_sobre_el_mantenimiento_3521
3522,2024-06-27T00:00:00Z,Correctivo,Malo,Bueno,9272935,Queja_usuario,Comentario_sobre_el_mantenimiento_3522
3523,2024-06-16T00:00:00Z,Emergencia,Regular,Regular,9497235,Queja_usuario,Comentario_sobre_el_mantenimiento_3523
3524,2024-02-28T00:00:00Z,Preventivo,Bueno,Bueno,22379,Preventivo,Comentario_sobre_el_mantenimiento_3524
3525,2024-03-12T00:00:00Z,Preventivo,Bueno,Regular,32983,Queja_usuario,Comentario_sobre_el_mantenimiento_3525
3526,2024-05-19T00:00:00Z,Correctivo,Malo,Malo,32575,Preventivo,Comentario_sobre_el_mantenimiento_3526
3527,2023-12-28T00:00:00Z,Correctivo,Bueno,Bueno,7135415,Queja_usuario,Comentario_sobre_el_mantenimiento_3527
3528,2024-01-14T00:00:00Z,Preventivo,Regular,Regular,25036,Queja_usuario,Comentario_sobre_el_mantenimiento_3528
3529,2024-04-21T00:00:00Z,Emergencia,Malo,Regular,5492623,Queja_usuario,Comentario_sobre_el_mantenimiento_3529
3530,2024-04-20T00:00:00Z,Preventivo,Regular,Malo,32982,Preventivo,Comentario_sobre_el_mantenimiento_3530
3531,2024-02-14T00:00:00Z,Emergencia,Malo,Regular,3581619,Preventivo,Comentario_sobre_el_mantenimiento_3531
3532,2024-05-12T00:00:00Z,Emergencia,Malo,Bueno,9389622,Preventivo,Comentario_sobre_el_mantenimiento_3532
3533,2023-07-12T00:00:00Z,Emergencia,Malo,Regular,3573454,Preventivo,Comentario_sobre_el_mantenimiento_3533
3534,2024-01-27T00:00:00Z,Emergencia,Regular,Malo,19904,Queja_usuario,Comentario_sobre_el_mantenimiento_3534
3535,2024-04-24T00:00:00Z,Correctivo,Bueno,Bueno,5220261,Preventivo,Comentario_sobre_el_mantenimiento_3535
3536,2024-05-30T00:00:00Z,Correctivo,Malo,Malo,19823,Preventivo,Comentario_sobre_el_mantenimiento_3536
3537,2024-06-25T00:00:00Z,Preventivo,Regular,Regular,3577445,Queja_usuario,Comentario_sobre_el_mantenimiento_3537
3538,2023-12-27T00:00:00Z,Emergencia,Bueno,Regular,4737880,Preventivo,Comentario_sobre_el_mantenimiento_3538
3539,2024-02-16T00:00:00Z,Emergencia,Regular,Regular,60195,Queja_usuario,Comentario_sobre_el_mantenimiento_3539
3540,2024-03-10T00:00:00Z,Emergencia,Regular,Malo,20947,Preventivo,Comentario_sobre_el_mantenimiento_3540
3541,2024-08-13T00:00:00Z,Correctivo,Regular,Bueno,9256441,Preventivo,Comentario_sobre_el_mantenimiento_3541
3542,2024-05-08T00:00:00Z,Preventivo,Bueno,Bueno,7896738,Queja_usuario,Comentario_sobre_el_mantenimiento_3542
3543,2024-02-29T00:00:00Z,Correctivo,Bueno,Regular,33850,Queja_usuario,Comentario_sobre_el_mantenimiento_3543
3544,2024-07-10T00:00:00Z,Preventivo,Regular,Bueno,9446468,Preventivo,Comentario_sobre_el_mantenimiento_3544
3545,2023-12-05T00:00:00Z,Emergencia,Malo,Bueno,9387121,Preventivo,Comentario_sobre_el_mantenimiento_3545
3546,2024-04-26T00:00:00Z,Preventivo,Regular,Malo,35240,Preventivo,Comentario_sobre_el_mantenimiento_3546
3547,2024-02-26T00:00:00Z,Emergencia,Regular,Regular,22543,Preventivo,Comentario_sobre_el_mantenimiento_3547
3548,2024-06-07T00:00:00Z,Emergencia,Regular,Malo,20046,Queja_usuario,Comentario_sobre_el_mantenimiento_3548
3549,2023-11-20T00:00:00Z,Emergencia,Malo,Bueno,9195133,Queja_usuario,Comentario_sobre_el_mantenimiento_3549
3550,2024-05-06T00:00:00Z,Emergencia,Regular,Malo,20934,Preventivo,Comentario_sobre_el_mantenimiento_3550
3551,2024-08-19T00:00:00Z,Preventivo,Bueno,Malo,59878,Queja_usuario,Comentario_sobre_el_mantenimiento_3551
3552,2024-02-23T00:00:00Z,Emergencia,Regular,Bueno,5240960,Preventivo,Comentario_sobre_el_mantenimiento_3552
3553,2024-01-26T00:00:00Z,Preventivo,Malo,Regular,25794,Preventivo,Comentario_sobre_el_mantenimiento_3553
3554,2024-02-08T00:00:00Z,Emergencia,Regular,Regular,5209026,Queja_usuario,Comentario_sobre_el_mantenimiento_3554
3555,2024-07-22T00:00:00Z,Preventivo,Malo,Regular,9224025,Preventivo,Comentario_sobre_el_mantenimiento_3555
3556,2024-05-10T00:00:00Z,Preventivo,Regular,Regular,5203822,Preventivo,Comentario_sobre_el_mantenimiento_3556
3557,2024-07-15T00:00:00Z,Emergencia,Regular,Bueno,32586,Queja_usuario,Comentario_sobre_el_mantenimiento_3557
3558,2024-04-13T00:00:00Z,Correctivo,Bueno,Regular,3580348,Queja_usuario,Comentario_sobre_el_mantenimiento_3558
3559,2024-04-08T00:00:00Z,Correctivo,Malo,Malo,4989409,Preventivo,Comentario_sobre_el_mantenimiento_3559
3560,2024-05-04T00:00:00Z,Preventivo,Regular,Regular,33302,Preventivo,Comentario_sobre_el_mantenimiento_3560
3561,2024-06-18T00:00:00Z,Emergencia,Bueno,Regular,18990,Preventivo,Comentario_sobre_el_mantenimiento_3561
3562,2024-08-30T00:00:00Z,Emergencia,Regular,Bueno,5173533,Queja_usuario,Comentario_sobre_el_mantenimiento_3562
3563,2024-01-08T00:00:00Z,Emergencia,Malo,Bueno,58189,Queja_usuario,Comentario_sobre_el_mantenimiento_3563
3564,2024-03-24T00:00:00Z,Emergencia,Bueno,Regular,19513,Queja_usuario,Comentario_sobre_el_mantenimiento_3564
3565,2024-10-10T00:00:00Z,Emergencia,Bueno,Malo,5250490,Preventivo,Comentario_sobre_el_mantenimiento_3565
3566,2024-08-02T00:00:00Z,Correctivo,Regular,Regular,5133162,Preventivo,Comentario_sobre_el_mantenimiento_3566
3567,2024-03-26T00:00:00Z,Preventivo,Bueno,Regular,52936,Preventivo,Comentario_sobre_el_mantenimiento_3567
3568,2024-07-31T00:00:00Z,Correctivo,Malo,Malo,20553,Queja_usuario,Comentario_sobre_el_mantenimiento_3568
3569,2024-01-09T00:00:00Z,Preventivo,Malo,Malo,4987846,Queja_usuario,Comentario_sobre_el_mantenimiento_3569
3570,2024-09-27T00:00:00Z,Correctivo,Malo,Regular,19334,Queja_usuario,Comentario_sobre_el_mantenimiento_3570
3571,2024-08-02T00:00:00Z,Emergencia,Bueno,Malo,3576634,Preventivo,Comentario_sobre_el_mantenimiento_3571
3572,2024-02-16T00:00:00Z,Emergencia,Malo,Bueno,3997086,Preventivo,Comentario_sobre_el_mantenimiento_3572
3573,2024-07-03T00:00:00Z,Correctivo,Regular,Malo,7125675,Queja_usuario,Comentario_sobre_el_mantenimiento_3573
3574,2023-12-01T00:00:00Z,Correctivo,Regular,Bueno,19944,Queja_usuario,Comentario_sobre_el_mantenimiento_3574
3575,2024-03-04T00:00:00Z,Emergencia,Bueno,Malo,9053770,Queja_usuario,Comentario_sobre_el_mantenimiento_3575
3576,2024-06-08T00:00:00Z,Emergencia,Regular,Bueno,19062,Preventivo,Comentario_sobre_el_mantenimiento_3576
3577,2024-01-16T00:00:00Z,Correctivo,Bueno,Regular,7144135,Preventivo,Comentario_sobre_el_mantenimiento_3577
3578,2024-01-25T00:00:00Z,Correctivo,Bueno,Bueno,9187342,Queja_usuario,Comentario_sobre_el_mantenimiento_3578
3579,2024-10-06T00:00:00Z,Preventivo,Bueno,Malo,7247869,Queja_usuario,Comentario_sobre_el_mantenimiento_3579
3580,2024-08-13T00:00:00Z,Preventivo,Malo,Malo,8930910,Preventivo,Comentario_sobre_el_mantenimiento_3580
3581,2024-03-30T00:00:00Z,Preventivo,Bueno,Regular,7862153,Preventivo,Comentario_sobre_el_mantenimiento_3581
3582,2024-03-16T00:00:00Z,Preventivo,Regular,Regular,7792019,Preventivo,Comentario_sobre_el_mantenimiento_3582
3583,2024-05-20T00:00:00Z,Correctivo,Bueno,Bueno,58426,Preventivo,Comentario_sobre_el_mantenimiento_3583
3584,2024-08-05T00:00:00Z,Emergencia,Regular,Bueno,3593620,Queja_usuario,Comentario_sobre_el_mantenimiento_3584
3585,2023-12-19T00:00:00Z,Preventivo,Regular,Bueno,59683,Queja_usuario,Comentario_sobre_el_mantenimiento_3585
3586,2024-07-11T00:00:00Z,Emergencia,Regular,Malo,3565856,Queja_usuario,Comentario_sobre_el_mantenimiento_3586
3587,2024-05-18T00:00:00Z,Preventivo,Malo,Regular,19263,Queja_usuario,Comentario_sobre_el_mantenimiento_3587
3588,2024-02-26T00:00:00Z,Emergencia,Regular,Malo,7126593,Queja_usuario,Comentario_sobre_el_mantenimiento_3588
3589,2024-09-03T00:00:00Z,Correctivo,Bueno,Malo,20697,Queja_usuario,Comentario_sobre_el_mantenimiento_3589
3590,2024-07-08T00:00:00Z,Correctivo,Regular,Malo,5241115,Queja_usuario,Comentario_sobre_el_mantenimiento_3590
3591,2024-06-09T00:00:00Z,Correctivo,Malo,Regular,9191624,Queja_usuario,Comentario_sobre_el_mantenimiento_3591
3592,2023-10-21T00:00:00Z,Preventivo,Regular,Bueno,7862443,Preventivo,Comentario_sobre_el_mantenimiento_3592
3593,2024-05-07T00:00:00Z,Correctivo,Regular,Bueno,22402,Preventivo,Comentario_sobre_el_mantenimiento_3593
3594,2024-06-24T00:00:00Z,Emergencia,Regular,Regular,5239142,Preventivo,Comentario_sobre_el_mantenimiento_3594
3595,2024-09-03T00:00:00Z,Emergencia,Malo,Bueno,22565,Preventivo,Comentario_sobre_el_mantenimiento_3595
3596,2024-10-02T00:00:00Z,Correctivo,Regular,Malo,21221,Queja_usuario,Comentario_sobre_el_mantenimiento_3596
3597,2024-01-05T00:00:00Z,Emergencia,Bueno,Bueno,4989412,Queja_usuario,Comentario_sobre_el_mantenimiento_3597
3598,2024-07-04T00:00:00Z,Preventivo,Bueno,Regular,58356,Preventivo,Comentario_sobre_el_mantenimiento_3598
3599,2024-03-14T00:00:00Z,Preventivo,Malo,Malo,5492792,Queja_usuario,Comentario_sobre_el_mantenimiento_3599
3600,2023-11-24T00:00:00Z,Preventivo,Malo,Bueno,7833629,Queja_usuario,Comentario_sobre_el_mantenimiento_3600
3601,2024-06-19T00:00:00Z,Emergencia,Malo,Bueno,5075425,Preventivo,Comentario_sobre_el_mantenimiento_3601
3602,2024-06-08T00:00:00Z,Correctivo,Malo,Bueno,21690,Preventivo,Comentario_sobre_el_mantenimiento_3602
3603,2024-05-09T00:00:00Z,Preventivo,Malo,Malo,3568762,Preventivo,Comentario_sobre_el_mantenimiento_3603
3604,2024-02-28T00:00:00Z,Correctivo,Bueno,Malo,3593619,Queja_usuario,Comentario_sobre_el_mantenimiento_3604
3605,2024-08-23T00:00:00Z,Preventivo,Regular,Bueno,8927895,Preventivo,Comentario_sobre_el_mantenimiento_3605
3606,2024-01-18T00:00:00Z,Correctivo,Bueno,Regular,33996,Preventivo,Comentario_sobre_el_mantenimiento_3606
3607,2024-09-19T00:00:00Z,Preventivo,Bueno,Malo,6761359,Queja_usuario,Comentario_sobre_el_mantenimiento_3607
3608,2023-10-26T00:00:00Z,Preventivo,Regular,Malo,4823200,Queja_usuario,Comentario_sobre_el_mantenimiento_3608
3609,2024-05-16T00:00:00Z,Emergencia,Malo,Regular,7896581,Preventivo,Comentario_sobre_el_mantenimiento_3609
3610,2023-11-12T00:00:00Z,Preventivo,Malo,Bueno,7859243,Preventivo,Comentario_sobre_el_mantenimiento_3610
3611,2024-09-07T00:00:00Z,Emergencia,Malo,Bueno,60156,Preventivo,Comentario_sobre_el_mantenimiento_3611
3612,2024-07-09T00:00:00Z,Preventivo,Regular,Regular,7240131,Preventivo,Comentario_sobre_el_mantenimiento_3612
3613,2024-09-04T00:00:00Z,Emergencia,Bueno,Malo,19742,Queja_usuario,Comentario_sobre_el_mantenimiento_3613
3614,2024-07-06T00:00:00Z,Emergencia,Bueno,Bueno,58621,Preventivo,Comentario_sobre_el_mantenimiento_3614
3615,2024-01-19T00:00:00Z,Emergencia,Regular,Regular,25008,Queja_usuario,Comentario_sobre_el_mantenimiento_3615
3616,2024-04-13T00:00:00Z,Emergencia,Bueno,Bueno,57946,Preventivo,Comentario_sobre_el_mantenimiento_3616
3617,2024-03-25T00:00:00Z,Preventivo,Malo,Regular,7889391,Queja_usuario,Comentario_sobre_el_mantenimiento_3617
3618,2023-03-11T00:00:00Z,Correctivo,Malo,Bueno,6778083,Preventivo,Comentario_sobre_el_mantenimiento_3618
3619,2023-12-01T00:00:00Z,Correctivo,Bueno,Regular,3566721,Preventivo,Comentario_sobre_el_mantenimiento_3619
3620,2024-09-15T00:00:00Z,Preventivo,Regular,Malo,33776,Queja_usuario,Comentario_sobre_el_mantenimiento_3620
3621,2024-01-29T00:00:00Z,Correctivo,Regular,Regular,5659236,Queja_usuario,Comentario_sobre_el_mantenimiento_3621
3622,2024-02-05T00:00:00Z,Preventivo,Bueno,Malo,8977333,Preventivo,Comentario_sobre_el_mantenimiento_3622
3623,2023-11-23T00:00:00Z,Emergencia,Regular,Malo,9052588,Queja_usuario,Comentario_sobre_el_mantenimiento_3623
3624,2023-11-12T00:00:00Z,Preventivo,Regular,Regular,60128,Queja_usuario,Comentario_sobre_el_mantenimiento_3624
3625,2024-08-09T00:00:00Z,Correctivo,Malo,Regular,9181809,Queja_usuario,Comentario_sobre_el_mantenimiento_3625
3626,2023-11-07T00:00:00Z,Preventivo,Regular,Regular,32537,Preventivo,Comentario_sobre_el_mantenimiento_3626
3627,2024-03-03T00:00:00Z,Preventivo,Bueno,Bueno,7116166,Queja_usuario,Comentario_sobre_el_mantenimiento_3627
3628,2024-07-13T00:00:00Z,Emergencia,Malo,Malo,18855,Queja_usuario,Comentario_sobre_el_mantenimiento_3628
3629,2023-12-18T00:00:00Z,Emergencia,Malo,Regular,33449,Queja_usuario,Comentario_sobre_el_mantenimiento_3629
3630,2024-04-27T00:00:00Z,Emergencia,Regular,Regular,6878789,Queja_usuario,Comentario_sobre_el_mantenimiento_3630
3631,2023-10-31T00:00:00Z,Emergencia,Bueno,Malo,32708,Queja_usuario,Comentario_sobre_el_mantenimiento_3631
3632,2024-09-05T00:00:00Z,Preventivo,Regular,Bueno,59353,Preventivo,Comentario_sobre_el_mantenimiento_3632
3633,2024-02-29T00:00:00Z,Emergencia,Bueno,Malo,5209543,Queja_usuario,Comentario_sobre_el_mantenimiento_3633
